OSEBuildingID,BuildingType,PrimaryPropertyType,ZipCode,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),SiteEnergyUseWN(GJ),TotalGHGEmissions(MetricTonsCO2e)
245,NonResidential,Other,98134.0,1999,1.0,6,147340.5053184,30442.4681472,Other - Entertainment/Public Assembly,Parking,,1210.6105207681362,0.0,14715445.0,10197801.65178,64438996.488639995,863.37
247,Nonresidential COS,Distribution Center,98134.0,1924,1.0,2,16644.60154944,0.0,Distribution Center,Office,,1998.1887591399911,0.0,2653715.875,686749.63213,11260979.81095,97.69
248,Nonresidential COS,Warehouse,98134.0,1965,1.0,2,5447.8342656,0.0,Non-Refrigerated Warehouse,Other - Services,,2328.097103869335,0.0,1179000.3125,0.0,4844155.797595,28.045
249,NonResidential,Other,98134.0,1999,1.0,3,108894.16156608,0.0,Other - Entertainment/Public Assembly,,,1336.6684533820958,0.0,11725929.5,19127018.678170003,59101819.32976,1241.74
250,NonResidential,Hotel,98134.0,2005,1.0,9,15649.42418496,1353.31858368,Hotel,Parking,62.5,2105.5083059139615,0.0,1848890.5,6977225.198949999,13903623.93746,395.2
257,NonResidential,Warehouse,98134.0,1916,0.0,4,7395.081984,0.0,Non-Refrigerated Warehouse,,44.5,940.3240969604342,0.0,615238.75,0.0,2214775.7535224995,14.635
260,SPS-District K-12,K-12 School,98103.0,1997,1.0,4,22395.76424064,0.0,K-12 School,,76.5,803.4774038721821,0.0,944340.15625,4862841.17396,10038222.24419,267.25
261,Campus,Large Office,98108.0,1980,14.0,2,31063.803678720004,2961.19149696,Office,Laboratory,,5086.608226858174,0.0,13216048.0,8205283.38715,56672980.474599995,727.405
263,NonResidential,Other,98125.0,2008,1.0,6,39005.15553792,31132.64483136,Parking,Movie Theater,,3272.396061721263,0.0,2103013.125,2248261.6434500003,9873998.462479997,163.2
267,NonResidential,Hotel,98101.0,1999,1.0,0,86798.56704768,0.0,Hotel,Parking,,3122.489354878656,0.0,11581251.0,26285686.23803,68744481.1164,1598.655
268,NonResidential,Hospital,98122.0,1990,6.0,5,55511.33155776,0.0,Hospital (General Medical & Surgical),Parking,39.5,5076.955279782727,0.0,16818392.0,87722970.55789,152874665.87936,4815.88
273,SPS-District K-12,K-12 School,98106.0,1999,1.0,1,6662.448610560001,0.0,K-12 School,,88.0,1061.8394275055034,0.0,563809.5625,394192.57226,2573259.0287875,33.255
274,NonResidential,Warehouse,98103.0,1991,1.0,3,7004.610506880001,758.1817094400001,Non-Refrigerated Warehouse,Parking,91.0,245.86977132784241,0.0,121614.5,124233.315,592425.949305,9.145
276,NonResidential,Hospital,98104.0,2000,9.0,8,107645.91632064001,0.0,Hospital (General Medical & Surgical),Parking,29.5,5684.531707080134,129390844.98256001,49760858.0,2141008.46409,313570533.74112,10757.605
278,NonResidential,Senior Care Community,98104.0,1999,1.0,5,9550.06089984,1171.60023744,Senior Care Community,Medical Office,,3004.380978468874,0.0,2253517.75,2821229.91247,11175096.87189,195.62
279,SPS-District K-12,K-12 School,98116.0,2002,1.0,2,19414.97020224,0.0,K-12 School,,82.0,1066.3820300286566,0.0,1434650.3125,3133212.73706,9342889.698959999,191.845
281,NonResidential,K-12 School,98105.0,1928,1.0,2,5170.33288512,0.0,K-12 School,,91.0,464.4837671619787,0.0,2449.950012,1774812.96399,2262328.3627824998,89.4
282,NonResidential,Hotel,98105.0,1931,1.0,16,9927.618854400002,0.0,Hotel,,47.5,2200.903505037693,0.0,1077081.9375,8795618.471299998,13558763.33315,468.375
283,NonResidential,Small- and Mid-Sized Office,98125.0,1972,1.0,5,4715.66540736,0.0,Office,Restaurant,62.5,1943.6772167835734,0.0,749536.5625,568331.80785,3358716.5136899995,46.435
284,NonResidential,Worship Facility,98105.0,1952,1.0,2,5274.291386880001,0.0,Worship Facility,,47.5,995.9713224558259,0.0,282709.09375,1508856.6043699998,2953426.556585,82.68
285,NonResidential,Worship Facility,98105.0,1952,1.0,3,9569.013120000001,0.0,Worship Facility,,41.0,1198.1182832262,0.0,704173.0,2592050.3068,5873262.64042,147.23000000000002
286,SPS-District K-12,K-12 School,98115.0,2006,1.0,3,25018.50996288,0.0,K-12 School,,79.5,1156.6667806874682,0.0,2179916.625,3114631.54787,11942661.462369999,208.64
287,SPS-District K-12,K-12 School,98115.0,2001,1.0,3,6983.8931289600005,0.0,K-12 School,,78.5,1015.8452962667216,0.0,463833.25,1172911.25706,3268396.3879175,70.08
289,SPS-District K-12,K-12 School,98119.0,2003,1.0,3,6987.609250560001,0.0,K-12 School,,87.5,935.7814771185097,0.0,518878.95314999996,574625.24075,2507440.4295125,41.265
290,SPS-District K-12,K-12 School,98116.0,2005,1.0,3,12534.292350720001,0.0,K-12 School,,91.5,932.3745057212336,0.0,853215.8125,935204.12894,4537675.5065525,67.375
291,SPS-District K-12,K-12 School,98144.0,1991,1.0,2,5984.25641856,0.0,K-12 School,,65.0,1441.716738131443,0.0,690189.84375,0.0,2766098.015935,16.415
292,SPS-District K-12,K-12 School,98115.0,1927,1.0,3,8587.67830848,0.0,K-12 School,,74.5,1035.7193134597198,0.0,290213.65625,4026462.4051,6291292.71079,209.585
293,NonResidential,Other,98101.0,1914,1.0,7,11962.75284864,0.0,Other - Entertainment/Public Assembly,Other,,1694.4004069411183,0.0,1766186.75,293078.78703999997,6651113.010840001,56.765
295,NonResidential,Other,98101.0,1955,1.0,15,21449.4538752,0.0,Other,,,10892.08755709178,0.0,18444559.0,0.0,65420037.699279994,438.73
300,SPS-District K-12,K-12 School,98108.0,2007,1.0,3,19041.49998144,0.0,K-12 School,,94.0,1068.6533616122788,0.0,1366560.875,3606871.37346,9587819.767839998,214.065
302,NonResidential,Other,98119.0,1973,1.0,1,7068.620701440001,0.0,Other,,,1014.1418365746318,0.0,462350.65625,1590842.1517899998,3668582.8879199997,91.08
313,NonResidential,Medical Office,98119.0,1927,1.0,5,17651.5776,3623.2185600000003,Medical Office,Office,4.0,4380.797388330888,0.0,4909870.25,7935755.649429999,25573268.05116,516.26
314,NonResidential,Hotel,98121.0,1961,1.0,4,11362.87791936,0.0,Hotel,,10.5,3711.327439491043,0.0,1879697.75,19353473.59139,26996425.82444,1018.9300000000001
315,Campus,Other,98125.0,1995,4.0,3,20018.37544704,0.0,Other,,,2958.954676137002,0.0,4206581.875,10914441.13371,26924149.9942,649.4749999999999
316,NonResidential,Hotel,98121.0,2003,1.0,8,23622.734689920002,3604.637952,Hotel,,26.0,2356.4885497826544,0.0,4167647.75,13719208.945,28532592.129380003,789.735
317,Nonresidential COS,Other,98101.0,1980,1.0,2,6447.4709760000005,0.0,Other - Entertainment/Public Assembly,,,6466.999609871389,0.0,3218030.125,4507684.76664,16649118.47795,303.455
318,NonResidential,Mixed Use Property,98104.0,1900,1.0,1,5843.601216,0.0,Restaurant,Other,,2739.2050380475494,0.0,958858.8125,5390240.87405,9100252.27546,294.14
319,NonResidential,Small- and Mid-Sized Office,98104.0,1914,1.0,4,5249.0217600000005,0.0,Office,Retail Store,98.0,1009.5991820383822,528553.3092881249,256603.35155000002,0.0,1631009.077285,44.769999999999996
320,NonResidential,Warehouse,98134.0,2008,1.0,4,18906.140252160003,0.0,Non-Refrigerated Warehouse,Other - Services,72.0,695.5900022983196,0.0,1108639.875,0.0,4187867.5940199997,26.37
322,NonResidential,Large Office,98121.0,1968,0.0,3,9358.49483136,2483.39116224,Office,,27.0,3569.370332575414,0.0,2939896.75,0.0,10638014.886179999,69.93
323,NonResidential,Small- and Mid-Sized Office,98121.0,1981,1.0,4,7215.03589248,1719.07785216,Office,Parking,58.0,2536.490205272077,0.0,1247126.875,700009.09868,5296169.878095,64.905
324,NonResidential,Large Office,98121.0,1978,1.0,12,21739.31136,2024.3572416000002,Office,Laboratory,37.5,3182.6790789845736,0.0,5445834.5,356208.30214,20039457.249959998,147.47
325,NonResidential,Retail Store,18081,1989,1,4.0,10319.39097408,0.0,,,91.0,2215.667065361908,0.0,2901150.0,0.0,10714965.68728,69.01
326,NonResidential,Large Office,98101.0,1989,1.0,25,34373.753187840004,0.0,Office,Parking,72.5,2316.172721581554,0.0,7274034.0,0.0,26185539.4153,173.025
327,NonResidential,Retail Store,98101.0,1925,1.0,10,64423.613088000006,0.0,Retail Store,Office,92.5,1979.4504164549726,18632.2545054734,11069276.0,2597624.18878,42354254.785799995,395.41999999999996
328,NonResidential,Large Office,98191.0,1976,1.0,33,73523.09424384001,0.0,Office,Parking,89.0,1112.3761265731132,0.0,11912571.5,283943.55003,22276222.43212,297.655
329,NonResidential,Large Office,98101.0,2000,1.0,23,69467.96945088,19052.18383104,Office,Parking,89.0,1962.415559468592,0.0,8317355.0,3359761.0230900003,34270967.45892,366.96500000000003
330,NonResidential,Small- and Mid-Sized Office,98101.0,1926,1.0,10,5890.88886336,720.6488812800001,Office,Retail Store,91.0,1569.478191649412,2078634.2400674997,387039.79689999996,0.0,3992811.530165,161.27499999999998
331,NonResidential,Large Office,98101.0,1930,1.0,17,19025.613561600003,2787.0912000000003,Office,Other - Recreation,91.5,1450.2341927447474,0.0,1958664.5,1012861.29271,8244068.975339999,97.575
332,NonResidential,Small- and Mid-Sized Office,98101.0,1916,1.0,5,6818.990232960001,0.0,Office,Retail Store,62.0,2310.4944183167418,0.0,1086233.625,0.0,4206491.9087875,25.835
333,NonResidential,Large Office,98101.0,1969,1.0,20,24698.36608704,3003.9268953600003,Office,Parking,92.5,1658.6272595099472,6616561.90596,2203173.625,0.0,16318853.046149999,536.47
334,NonResidential,Large Office,98121.0,2009,1.0,25,70424.49915072,21243.952350720003,Office,Parking,95.5,1550.739779689308,0.0,7354208.75,777931.08251,27268062.6271,214.09
335,NonResidential,Large Office,98121.0,1968,1.0,12,19138.026240000003,0.0,Office,Parking,89.5,1652.381127678922,2447691.5904174997,1936349.3125,0.0,9560672.01898,225.13
336,NonResidential,Large Office,98101.0,2009,1.0,36,76634.50995648,14397.36991488,Office,Parking,97.0,1855.6637367803787,0.0,11419223.5,0.0,40819919.009959996,271.625
337,NonResidential,Large Office,98101.0,1990,1.0,16,44671.4977536,13155.070464,Office,Parking,94.0,1944.8128739159984,0.0,5167291.0,136809.10267,19617661.14292,129.8
338,NonResidential,Other,98101.0,2004,1.0,11,27784.5121728,6357.540833280001,Other,,,5923.587533455675,0.0,8904761.0,35026897.37525,68025514.69963999,1975.0100000000002
339,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,7,8319.467232,0.0,Office,Retail Store,83.0,1752.3189729350402,348566.93117812497,1077742.25,0.0,4515890.759554999,51.135000000000005
340,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,6,8301.3511392,0.0,Office,Retail Store,60.5,1762.5398695241834,0.0,1285295.375,79135.83035999999,4724597.0578075,34.555
341,NonResidential,Large Office,98104.0,1922,1.0,15,36133.150959360006,0.0,Office,,86.5,1729.0380017203202,1134013.1730974999,5383477.0,0.0,20727899.72586,211.01999999999998
342,NonResidential,Large Office,98104.0,1929,1.0,22,35702.824078080004,0.0,Office,Convenience Store without Gas Station,98.0,1023.7949048814763,0.0,2919758.5,0.0,10726694.789299998,69.45
343,NonResidential,Large Office,98104.0,1958,1.0,17,35166.123216,7859.597184,Office,Parking,68.5,1366.7633588739398,10907793.20065,4353070.875,0.0,13869327.102039998,901.5550000000001
345,NonResidential,Large Office,98104.0,1983,1.0,47,122915.83158720001,0.0,Office,Parking,93.5,1560.3928999524665,0.0,13105888.0,170889.12326,48527788.557280004,320.345
346,NonResidential,Large Office,98104.0,1986,1.0,41,54805.45425984,12024.62627328,Office,Parking,83.0,1855.6637367803787,0.0,7446007.5,0.0,26804621.19174,177.115
347,NonResidential,Small- and Mid-Sized Office,98104.0,1950,1.0,6,8462.630816640001,129.32103168,Office,Parking,,709.7857077658598,572489.7993099999,457738.95314999996,0.0,2262810.7889674995,52.775000000000006
348,NonResidential,Large Office,98101.0,1968,1.0,8,14673.199040640002,5852.24119872,Office,Parking,85.0,1450.234158107205,0.0,1011255.125,0.0,3640382.9804749996,24.055
349,NonResidential,Large Office,98101.0,1991,1.0,29,59021.580021120004,18323.35948224,Office,Parking,96.0,1269.6646825689986,181072.45523865698,5309018.5,0.0,19941062.35436,139.53
350,NonResidential,Large Office,98101.0,1958,1.0,6,16057.547239680001,2408.0467968000003,Office,Data Center,,10617.258531044838,0.0,11623305.0,1674455.65679,43852937.974120006,360.77
351,NonResidential,Large Office,98101.0,1980,1.0,34,72163.55115648001,15106.405916160002,Office,Parking,79.0,1840.332348457779,0.0,9151533.5,125361.70167000001,33106452.369340003,223.99
352,NonResidential,Large Office,98101.0,1972,1.0,14,17351.31497472,2208.769776,Office,Parking,95.0,1642.160248124636,2270257.798095,2203671.5,0.0,10558235.996749999,218.51
353,NonResidential,Large Office,98154.0,1969,1.0,49,104370.5267424,34279.3636992,Office,Parking,88.5,1793.2025944969828,0.0,11338889.5,7878761.835759999,52025736.5914,666.315
354,NonResidential,Large Office,98104.0,2002,1.0,37,97777.56960576,15275.117836800002,Office,Parking,93.0,1676.22994506254,0.0,12143819.5,0.0,44168801.83691999,288.86
355,NonResidential,Large Office,98164.0,1973,1.0,42,57384.72135936,15932.871360000001,Office,Parking,53.5,3216.748827594877,1873657.0513849999,15166356.0,0.0,58410873.19647999,497.83
356,NonResidential,Large Office,98104.0,1907,1.0,8,18718.104499200002,0.0,Office,Retail Store,89.5,1568.9102938081141,1703706.0742887496,2260663.5,0.0,10684064.56247,178.42
357,Nonresidential COS,Large Office,98104.0,1990,1.0,63,125882.41146048001,14827.325184000001,Office,Parking,85.5,1870.4273317421366,0.0,18503813.0,11502.26412,67217307.08783999,440.71500000000003
358,Nonresidential COS,Large Office,98104.0,2001,1.0,14,28845.464889600004,0.0,Office,Other,,2178.190379991871,0.0,4824061.25,5291880.267899999,23573365.94912,381.13
359,Nonresidential COS,Large Office,98104.0,2003,1.0,8,18536.9435712,2848.4072064,Office,Parking,69.5,2045.8863240643145,0.0,2548877.0,4744441.2857,14911580.78376,299.45500000000004
360,NonResidential,Large Office,98104.0,2006,1.0,13,34582.41341568,4896.26891712,Office,Parking,98.0,1278.7499396284015,0.0,3449057.125,2843825.60496,15296725.16146,225.195
361,NonResidential,Large Office,98104.0,1909,1.0,7,10627.643260800001,770.7236198400001,Office,,98.5,851.1750380715905,0.0,543392.75,1127376.97758,3380147.5518224994,69.67500000000001
363,NonResidential,Retail Store,98105.0,1978,1.0,2,8286.951168000001,0.0,Retail Store,,83.0,2321.8510248463663,0.0,1633696.1875,845714.4672699999,6870262.424854999,81.43
364,NonResidential,Large Office,98195.0,1971,1.0,23,44086.766019840004,0.0,Office,,77.0,2254.279407864371,0.0,8338345.0,0.0,31649035.7428,198.34
365,NonResidential,Other,98185.0,1969,1.0,5,3344.5094400000003,0.0,Data Center,,96.0,29754.21686954484,0.0,8803777.0,0.0,31692409.2594,209.41
366,NonResidential,Small- and Mid-Sized Office,98105.0,1961,0.0,5,9197.8654752,0.0,Office,,66.5,1723.3596808528223,0.0,835235.15625,2554832.0102399997,6240434.3347849995,148.475
367,NonResidential,Large Office,98105.0,2002,1.0,6,12546.64845504,4110.77371392,Office,Parking,90.0,1571.181608072965,0.0,1238529.0625,105.506,4458642.94019,29.465
368,NonResidential,Large Office,98105.0,2002,1.0,5,20498.96287296,7684.9394688,Office,Parking,93.0,1632.5071454641634,0.0,1955700.75,0.0,7040258.439825,46.519999999999996
369,NonResidential,Self-Storage Facility,98101.0,1964,1.0,5,8701.2987264,0.0,Self-Storage Facility,,,354.32502531671724,0.0,250523.35155000002,0.0,982152.815261875,5.96
370,NonResidential,Large Office,98101.0,1980,1.0,18,38435.381193600006,6007.110566400001,Office,Parking,80.5,2423.4922859582093,0.0,6930487.5,58220.84845,25028132.264939997,167.78
371,NonResidential,Mixed Use Property,98101.0,2000,1.0,11,35431.45429824,18173.78558784,Parking,Office,89.5,1730.741469816273,0.0,2835865.375,111033.45934,10432294.012079999,73.045
372,NonResidential,Large Office,98101.0,1988,1.0,20,46220.47013952,11031.678581760001,Office,Parking,69.0,1199.2539318411966,0.0,7666775.5,218736.09425999998,13109394.815599998,193.375
373,NonResidential,Large Office,98121.0,1979,1.0,24,50527.73378304001,10843.73573184,Office,Parking,77.5,2209.420985771111,0.0,7495325.75,0.0,28004742.4462,178.285
374,NonResidential,Mixed Use Property,98121.0,1980,1.0,4,10158.668714880001,3595.3476480000004,Laboratory,Parking,,3709.6240230674907,0.0,2036482.5,699148.69725,8276847.843185,83.63
375,NonResidential,Large Office,98121.0,1982,1.0,6,36847.76114304,11540.04401664,Office,Parking,65.0,2587.5947586285333,0.0,6006934.75,0.0,21326925.86676,142.885
376,NonResidential,Large Office,98121.0,2002,1.0,6,26706.92981184,7765.858016640001,Office,Parking,77.0,2449.612469279078,0.0,3969732.0,440267.04245999997,14730766.71108,116.59
377,NonResidential,Large Office,98121.0,1947,1.0,3,17895.9125952,4506.91227648,Office,Parking,,1351.99981615241,0.0,1524532.125,102721.16913,5816964.63882,41.43
379,NonResidential,Large Office,98121.0,1984,1.0,8,23514.03813312,5758.68783744,Office,Parking,10.0,4965.093017601286,0.0,7669602.0,0.0,27609532.796099998,182.435
381,NonResidential,Supermarket / Grocery Store,98117.0,1956,1.0,1,5655.9370752,0.0,Supermarket/Grocery Store,,57.0,5799.233008180011,0.0,2394666.125,5947053.0092899995,14722819.47163,356.325
382,NonResidential,Small- and Mid-Sized Office,98104.0,1900,1.0,5,4661.50293504,0.0,Office,Other,,2111.7544201423007,0.0,860198.4375,50977.334019999995,3147575.6644874997,23.03
383,NonResidential,Large Office,98104.0,1912,1.0,42,28274.668611840003,0.0,Office,Retail Store,77.0,1936.2954454228084,1063937.47266375,3132978.25,10273880.97332,24951974.86896,669.53
384,NonResidential,Warehouse,98108.0,1977,1.0,1,11965.911552000001,0.0,Non-Refrigerated Warehouse,Other,97.0,283.34645022463417,0.0,108064.4492,1551595.50238,2445491.7903175,80.67500000000001
385,NonResidential,Large Office,98101.0,1927,1.0,8,29909.669212800003,0.0,Office,Performing Arts,77.5,1813.076594314427,3284410.6161275,2956683.375,0.0,14510436.42116,310.615
386,NonResidential,Large Office,98101.0,1964,1.0,22,31246.079443200004,0.0,Office,Parking,76.0,2172.5120767270582,6150688.5572999995,3912576.5,243821.20082,21594739.13198,555.325
387,NonResidential,Large Office,98101.0,1960,1.0,21,27724.68261504,0.0,Office,Parking,73.5,2608.036569977333,13302160.08043,4763942.5,0.0,32645487.1598,1086.495
388,NonResidential,Large Office,98101.0,1976,1.0,42,59069.982504960004,0.0,Office,Parking,62.5,2435.4167551237615,0.0,15422390.0,0.0,55518521.16188,366.84000000000003
389,NonResidential,Hotel,98101.0,1923,1.0,12,50381.783107200004,0.0,Hotel,Swimming Pool,33.5,2569.42422747487,32231486.891099997,7583243.25,4318042.47941,65526398.297879994,2755.79
390,NonResidential,Retail Store,98144.0,1980,1.0,2,27122.113497600003,0.0,Retail Store,Office,82.0,1279.3177681946142,0.0,2933211.0,1695334.76666,12348796.7863,155.11
391,NonResidential,Mixed Use Property,98108.0,1970,0.0,1,8212.628736,0.0,Non-Refrigerated Warehouse,Office,26.5,1660.3307361233278,0.0,1004577.6875,2109743.8711099997,6251905.738399999,130.1
392,NonResidential,Warehouse,98133.0,1960,1.0,1,4859.8509254400005,0.0,Non-Refrigerated Warehouse,,94.5,302.65262579136265,0.0,13403.75,1030073.0140199999,1272002.5582012502,52.17
393,NonResidential,Other,98109.0,2009,1.0,5,13111.498938240002,6476.2709184000005,Parking,Office,,1523.4840255459562,0.0,877790.09375,0.0,3229749.1444699997,20.880000000000003
394,NonResidential,Large Office,98109.0,2001,1.0,5,16400.35945728,6509.437303680001,Office,Parking,52.0,2161.7233862092453,0.0,1838587.875,0.0,6618668.33325,43.735
395,NonResidential,Warehouse,98107.0,1973,1.0,1,4877.4096,0.0,Non-Refrigerated Warehouse,Office,3.0,2034.5297873776035,0.0,824095.9375,939568.91216,4040443.00516,66.895
396,NonResidential,Warehouse,98107.0,1959,1.0,2,5323.3441920000005,0.0,Non-Refrigerated Warehouse,Office,54.5,1874.4020970680829,0.0,550475.5,2823036.70272,5559162.046645,155.2
398,NonResidential,Large Office,98121.0,1916,1.0,6,32544.863942400003,0.0,Office,College/University,89.5,1797.7452230266845,0.0,4726786.0,1122402.3696799998,18138194.289909996,168.93
