OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal(m2),PropertyGFAParking(m2),LargestPropertyUseType,SecondLargestPropertyUseType,ENERGYSTARScore,SourceEUIWN(GJ/m2),SiteEnergyUseWN(GJ),SteamUse(GJ),Electricity(kWh),NaturalGas(GJ),TotalGHGEmissions(MetricTonsCO2e)
812,NonResidential,Warehouse,Seattle Pottery Supply,98134.0,7666207611,2,GREATER DUWAMISH,1917,0.0,1,6065.453675520001,0.0,Non-Refrigerated Warehouse,Other - Services,,313.4413707071523,651503.3416218751,0.0,180980.0,0.0,4.305
813,NonResidential,Warehouse,3546 W Marginal Way SW,98106.0,7666703967,1,Delridge,1966,1.0,1,15852.23152128,0.0,Non-Refrigerated Warehouse,Office,97.5,140.25365369678536,710375.953386875,0.0,185907.95315000002,0.0,4.425000000000001
814,NonResidential,Large Office,West Lake Union Center,98109.0,8807900130,7,MAGNOLIA / QUEEN ANNE,1994,1.0,10,35443.53169344,0.0,Office,Parking,86.0,896.6012714122916,6076179.69257,0.0,3245669.875,567431.3141399999,105.765
815,NonResidential,Large Office,Fifth and Yesler,98104.0,0942001155,3,DOWNTOWN,2009,1.0,17,38393.48192256,12829.724017920002,Office,Parking,91.0,1606.9548599845923,14132183.695379999,0.0,3925753.75,0.0,93.38
817,NonResidential,Mixed Use Property,Russell Hall,98105.0,1142001150,4,NORTHEAST,2009,1.0,6,11371.332096,5044.635072,Office,Parking,57.5,2270.1785730807837,5512918.766845,0.0,1205533.8125,1083771.34778,83.22999999999999
819,NonResidential,Retail Store,BLDG D,98105.0,0925049346,4,NORTHEAST,1956,1.0,2,8714.58386112,0.0,Retail Store,Restaurant,,1860.774176841436,6324095.845015,0.0,1250206.25,1652999.95663,112.945
820,SPS-District K-12,K-12 School,Bailey Gatzert Elementary,98122.0,0007600137,3,CENTRAL,1988,1.0,1,4916.800488960001,0.0,K-12 School,,,642.7819369527627,1006367.39841,0.0,566378.25,0.0,13.47
821,NonResidential,Warehouse,3701 S. Norfolk,98118.0,0323049194,2,GREATER DUWAMISH,1966,1.0,2,11427.07392,0.0,Non-Refrigerated Warehouse,Office,51.0,735.9058304994206,2980280.735,0.0,827886.6875,0.0,19.69
822,NonResidential,Warehouse,(ID#822) 98 NORFOLK,98136.0,0323049221,2,GREATER DUWAMISH,1978,1.0,1,5615.802961920001,0.0,Non-Refrigerated Warehouse,Office,91.5,447.4489144910952,1153135.8718325,0.0,173364.75,399609.25029999996,24.24
828,NonResidential,Hospital,Swedish First Hill,98122.0,1978201096,3,EAST,1994,7.0,14,164063.98154880002,0.0,Hospital (General Medical & Surgical),Parking,56.5,4260.985526222468,310544334.6848,138641847.396,41001952.0,18827250.283200003,12066.025
829,NonResidential,Other,Northwest Work Lofts,98121.0,1992200425,7,MAGNOLIA / QUEEN ANNE,1928,3.0,4,5815.730304000001,0.0,Other,,,1170.2946664469214,13417172.17103,0.0,1246403.5,7066119.27925,385.34000000000003
830,NonResidential,Mixed Use Property,childhaven,98122.0,2197600100,3,EAST,2004,1.0,4,7191.810132480001,2007.8205004800002,Other,Office,,2187.843430979944,2985965.7939275,0.0,786214.15625,51616.17285,21.3
831,NonResidential,Medical Office,600 Broadway,98122.0,2197600250,3,EAST,1990,1.0,5,26887.90493376,14786.169137280001,Medical Office,Parking,63.0,2826.6505333316754,13113169.82028,0.0,3270562.0,1163314.95883,136.35500000000002
832,NonResidential,Other,Salal Credit Union Headquarters,98115.0,2434900150,5,NORTH,1987,1.0,5,8385.98580864,0.0,Financial Office,,30.0,3166.7799137681604,8355604.907004999,0.0,2254936.625,0.0,53.635000000000005
837,NonResidential,Warehouse,Peoples Storage,98107.0,2516000215,6,Ballard,2004,1.0,4,8113.408289280001,599.9678323200001,Non-Refrigerated Warehouse,,85.5,450.85588588837135,1280574.92070125,0.0,308202.29689999996,132846.82484,14.02
838,NonResidential,Medical Office,NORTHWEST MEDICAL CENTER,19578,1978201145,3,EAST,1928,1,3.0,7752.57288192,1438.04615616,Medical Office,Office,54.0,2146.3919802839605,8039895.874259999,0.0,779890.0,4228123.408319999,231.39
839,NonResidential,Hotel,Silver Cloud Inn - Broadway,98122.0,1978201320,3,EAST,2003,1.0,6,13986.0881568,4646.73135168,Hotel,Parking,27.0,3007.787984503693,14971263.41784,0.0,1659162.5,8339527.11143,459.265
841,NonResidential,Other,EMP Museum,98109.0,1991200005,7,MAGNOLIA / QUEEN ANNE,1999,1.0,5,13166.033022720001,0.0,Other - Entertainment/Public Assembly,Restaurant,,4058.2707627220802,20097177.472439997,0.0,4300533.75,4868372.32601,347.36
843,NonResidential,Hotel,The Maxwell Hotel,98109.0,5457800400,7,MAGNOLIA / QUEEN ANNE,2008,1.0,5,10391.76244224,1976.3263699200002,Hotel,Parking,25.5,2183.8686656539976,9954895.18798,0.0,1437333.4375,4753701.54732,273.485
845,NonResidential,Warehouse,08501-Capitol Hill,98122.0,6003500780,3,EAST,1988,1.0,4,12340.124997120001,0.0,Non-Refrigerated Warehouse,,84.0,283.91428526409254,1117084.66945625,0.0,310312.95314999996,0.0,7.385
847,NonResidential,Warehouse,Pioneer Industries,98106.0,3024049003,1,DELRIDGE,1970,1.0,1,6540.374016000001,0.0,Non-Refrigerated Warehouse,Office,1.0,5641.376839960597,15097763.00172,0.0,2797056.875,4716242.16955,303.94
848,NonResidential,Retail Store,#4706 Bitterlake,98133.0,3026049093,5,NORTHWEST,1995,1.0,1,9460.3165632,0.0,Retail Store,,59.0,2133.8997518272813,11849840.97628,0.0,1791934.0,4695956.0034,279.01
850,SPS-District K-12,K-12 School,Leschi Elementary,98122.0,3416600240,3,CENTRAL,1988,1.0,3,5142.46197312,0.0,K-12 School,,,566.1250805140498,927573.93502,0.0,432872.54689999996,0.0,10.295
851,NonResidential,University,SCCC SEATTLE VOCATIONAL INST.,98144.0,3646100185,3,CENTRAL,1974,2.0,4,10590.94656,0.0,College/University,,,2117.4327234071134,7765836.12631,0.0,1897295.375,864855.89332,88.66499999999999
854,SPS-District K-12,Other,Stanford Center Building (JSCEE),98124.0,7666205235,2,GREATER DUWAMISH,2002,1.0,3,31407.08041152,0.0,Other,"Repair Services (Vehicle, Shoe, Locksmith, etc)",,2033.9619417765339,22242302.253119998,0.0,5435780.75,2492597.71355,254.77
857,NonResidential,Warehouse,3480 W Marginal Way SW,98053.0,7666705088,1,SOUTHWEST,1965,1.0,1,14155.171689600002,0.0,Non-Refrigerated Warehouse,Office,87.0,236.7845099529423,1247590.3820975,0.0,285293.25,193453.69147999998,16.525
858,NonResidential,Medical Office,James Tower,98122.0,7942600330,3,CENTRAL,1910,1.0,6,29816.859075840002,0.0,Medical Office,Laboratory,58.0,2801.098317127189,26863792.121719997,0.0,7403174.25,256181.75624999998,188.99
859,NonResidential,Retail Store,Georgetown Center Bldg B,98108.0,2738100620,2,GREATER DUWAMISH,1958,1.0,1,6891.36170112,0.0,Retail Store,,,1958.440707264875,5941672.20329,0.0,968489.1875,2122354.47576,129.87
861,NonResidential,Medical Office,Patricia Steele Building,98122.0,8590900805,3,EAST,2003,1.0,5,25560.4133952,10496.1854592,Medical Office,,69.5,2062.9212156882377,10848972.55059,0.0,3013716.75,0.0,71.685
864,NonResidential,Warehouse,08458-Lake City,98125.0,8902000245,5,NORTH,1987,1.0,4,7465.688294400001,0.0,Non-Refrigerated Warehouse,,95.0,252.68371628014324,869151.833875,0.0,129483.5,289719.476,17.665
866,SPS-District K-12,K-12 School,Lafayette Elementary,98116.0,9277200005,1,SOUTHWEST,1950,1.0,1,5684.086696320001,0.0,K-12 School,,91.5,855.149812028531,3165022.26853,0.0,210706.0,1822467.3865399999,96.755
867,NonResidential,Supermarket / Grocery Store,70500847 -- Harvard Market,98122.0,3148650000,3,EAST,1996,1.0,3,11073.113337600002,0.0,Supermarket/Grocery Store,,73.0,5610.713993472484,10910681.95493,0.0,1710629.0,4215362.45762,252.885
868,NonResidential,Other,(ID868) BMW SEATTLE - SHOWROOM & OFFICE,98134.0,7666202740,2,GREATER DUWAMISH,2008,1.0,2,4817.580042240001,0.0,Automobile Dealership,Office,,1338.9397415268327,2054082.9279262498,0.0,579327.9375,0.0,13.780000000000001
1280,NonResidential,Mixed Use Property,Filson World Headquarters LP,98134.0,7666207095,2,GREATER DUWAMISH,1921,1.0,3,6144.421259520001,1169.27766144,Office,Manufacturing/Industrial Plant,12.0,4082.687391069226,6236506.3464049995,0.0,1732427.9375,0.0,41.205
1281,NonResidential,Large Office,4545 Building 751,98105.0,8816400020,4,NORTHEAST,1960,1.0,3,10585.743989760002,4506.7264704,Office,,1.0,9739.963465521321,18886550.98556,0.0,5233874.75,46758.149079999996,126.845
19445,NonResidential,Mixed Use Property,PACIFIC POINTE APTS/RETAIL,18377,354000254,4,LAKE UNION,2000,1,3.0,8647.32206016,3353.14942272,,,94.0,1007.3278764613084,1698390.22042,0.0,471793.0,0.0,11.22
19461,NonResidential,Worship Facility,University Unitarian Church,98115.0,0431000005,4,NORTHEAST,1957,1.0,2,2064.3055488,0.0,Worship Facility,,86.5,778.4929685930922,978125.2885649999,0.0,77047.90039,553914.94048,29.715
19462,SPS-District K-12,K-12 School,Wedgwood Elementary,98115.0,0439000615,5,NORTHEAST,1955,1.0,1,4341.5448652800005,0.0,K-12 School,,88.0,1031.1766935610126,2914437.869345,0.0,218502.04690000002,1603142.04127,85.9
19472,NonResidential,Mixed Use Property,Puget Sound Energy Georgetown Operations Center,98108.0,0001800033,2,GREATER DUWAMISH,1962,1.0,1,4152.765888,0.0,Office,Other,,1396.2904528344282,2257997.8690125,0.0,499296.20314999996,369655.56937,30.485
19477,NonResidential,Warehouse,SeaTac Marine Services,98108.0,0001800128,2,GREATER DUWAMISH,1976,1.0,1,4097.024064,0.0,Non-Refrigerated Warehouse,,1.0,1614.90445991157,1911224.37498125,0.0,485774.59375,0.0,11.555
19481,NonResidential,Distribution Center,Shultz Distribution,98108.0,0001800159,2,GREATER DUWAMISH,1965,1.0,1,2582.7045120000002,0.0,Distribution Center,,11.5,1413.893129869593,1501951.6323175,0.0,261612.29690000002,395343.64271999995,26.125
19489,NonResidential,Warehouse,Seadrunar Recycling,98134.0,0005000001,2,GREATER DUWAMISH,2001,1.0,1,4305.1268736,0.0,Non-Refrigerated Warehouse,,3.0,1924.3709932921138,2638934.0080199996,0.0,733064.75,0.0,17.435000000000002
19491,Campus,Other,Pacific Multiforms Inc- Campus,98155.0,0005200056,2,GREATER DUWAMISH,1994,3.0,1,2118.189312,0.0,Manufacturing/Industrial Plant,,,1613.200974212932,2631979.4481475,0.0,86963.39845000001,1888614.37324,97.14
19501,NonResidential,Small- and Mid-Sized Office,RLIBuilding,98122.0,0007600192,3,CENTRAL,1910,1.0,3,3573.0509184000002,0.0,Office,,71.5,1499.067414801496,2166951.26848875,0.0,412263.95314999996,524792.1193,36.22
19520,NonResidential,Worship Facility,Woodland Park Methodist Church,98103.0,0091000085,6,NORTHWEST,1922,1.0,2,1953.0077068800001,0.0,Worship Facility,,67.5,674.0124994066834,1026318.05548,0.0,31227.94922,747141.79406,38.355000000000004
19537,SPS-District K-12,K-12 School,Alki Elementary,98116.0,0148000064,1,SOUTHWEST,1954,1.0,2,4783.48462656,0.0,K-12 School,,93.5,884.1090775931551,2446986.2828075,0.0,216147.95315000002,1275789.1025999999,69.36500000000001
19559,NonResidential,Distribution Center,Noble Building,98118.0,0323049025,2,GREATER DUWAMISH,1967,1.0,1,4459.43882304,0.0,Distribution Center,,43.0,1027.7697135327421,3044342.131845,0.0,184357.10155000002,1777205.84007,93.845
19565,NonResidential,Warehouse,(ID19565) Nelson Trucking,98118.0,0323049146,2,GREATER DUWAMISH,1979,1.0,1,2450.7821952000004,0.0,Non-Refrigerated Warehouse,Office,,743.2875974879057,651145.2146931251,0.0,145370.60155000002,107178.27010000001,8.85
19570,NonResidential,Warehouse,pape' Material Handling Seattle,98118.0,0323049202,2,GREATER DUWAMISH,1969,1.0,1,3470.02144704,0.0,Non-Refrigerated Warehouse,Office,9.0,1669.9837956288297,3056871.496875,0.0,380060.25,1282529.88094,73.6
19572,NonResidential,Warehouse,WALL & CEILING SUPPLY CO INC,98118.0,0323049219,2,GREATER DUWAMISH,1981,1.0,1,2821.9298400000002,0.0,Non-Refrigerated Warehouse,,73.5,412.2435347549143,371805.08926687494,0.0,100235.35154999999,0.0,2.385
19576,NonResidential,Warehouse,Engineered Products,98118.0,0323049241,2,GREATER DUWAMISH,1979,1.0,1,2787.4628121600003,0.0,Non-Refrigerated Warehouse,Office,,500.8247997150878,433117.692135,0.0,120315.0508,0.0,2.86
19584,NonResidential,Other,Sand Point Country Club,98115.0,0325049004,4,NORTHEAST,1928,1.0,3,3713.4274118400003,0.0,Other,Retail Store,,5388.693162633494,11696376.16892,0.0,1057864.5,7408917.76879,398.12
19596,NonResidential,Worship Facility,BALLARD CHURCH (ID19596),98117.0,0461002400,6,BALLARD,1914,1.0,2,3120.52021056,0.0,Worship Facility,,92.5,294.7030237066365,630393.8659949999,0.0,34186.40039,378347.68117999996,19.86
19613,NonResidential,Small- and Mid-Sized Office,SBC19613,98107.0,0467000420,6,BALLARD,1979,1.0,3,4041.2822400000005,0.0,Office,,44.5,2673.3369073320205,3441935.0306025,0.0,955507.84375,2236.19967,22.84
19621,NonResidential,Small- and Mid-Sized Office,(ID19621) BALLARD ELKS,98107.0,0467000911,6,BALLARD,1978,1.0,2,2646.99341568,0.0,Office,,10.5,2023.741027584705,2139583.0120887496,0.0,413294.0,596955.05812,39.879999999999995
19623,NonResidential,Small- and Mid-Sized Office,Shilshole Landing,98107.0,0467000920,6,BALLARD,1963,1.0,3,2074.060368,0.0,Office,Medical Office,,2203.174871542772,1455155.56701875,0.0,404225.04689999996,0.0,9.615
19624,NonResidential,Restaurant,Anthony's Homeport,98107.0,0467000925,6,BALLARD,1977,1.0,3,2110.6641657600003,0.0,Restaurant,Parking,,2475.1647377237923,1663496.2210399997,0.0,467920.54689999996,0.0,11.129999999999999
19654,NonResidential,Laboratory,1100 Olive Lab,98101.0,0660002030,7,DOWNTOWN,1946,1.0,2,4142.360747520001,2043.86688,Laboratory,,,4614.742757610515,11638252.38599,0.0,2275025.875,3195012.87656,214.945
19656,NonResidential,Small- and Mid-Sized Office,1916 Boren Building,18081,660002170,7,DOWNTOWN,1929,1,3.0,2006.705664,0.0,Office,,,266.87942611996334,170799.44316,0.0,39238.0,0.0,0.93
19658,NonResidential,Small- and Mid-Sized Office,DENNY CENTER,18081,660002230,7,DOWNTOWN,1937,1,2.0,2654.0540467200003,0.0,Office,,86.0,906.2543916754498,873148.66492,0.0,201799.0,161111.88223999998,12.91
19694,SPS-District K-12,K-12 School,Mann Building (Nova High),98122.0,0519000290,3,CENTRAL,1925,1.0,2,3467.7917740800003,0.0,K-12 School,,,,,,,,
19696,NonResidential,Retail Store,Lane St. Goodwill,98144.0,0524049003,3,DOWNTOWN,1917,1.0,2,13707.3790368,0.0,Retail Store,,64.0,1301.4630913621663,8202816.129339999,0.0,1225816.8125,2963817.0512300003,178.35500000000002
19697,Nonresidential COS,Other,North Substation,98115.0,0525049003,4,NORTH,1923,1.0,2,1993.88504448,0.0,Other,Office,,1715.41009852853,1318474.5881975,0.0,325953.70314999996,0.0,7.755
19728,SPS-District K-12,K-12 School,Daniel Bagley Elementary,98103.0,0625049048,6,NORTHWEST,1930,1.0,2,4422.370510080001,0.0,K-12 School,,81.5,1082.2812645201543,2738435.1340299994,0.0,223465.89844999998,1439975.42968,77.805
19730,NonResidential,Other,Brick Building,98013.0,0625049063,6,NORTHWEST,1917,1.0,2,2607.9741388800003,0.0,Social/Meeting Hall,,,920.4501231495383,1553268.30001,0.0,53298.400389999995,1151188.09919,59.215
19742,NonResidential,Restaurant,El Gaucho Restaurant,98121.0,0653000160,7,DOWNTOWN,1955,1.0,2,2881.8523008,0.0,Restaurant,,,3168.4833648292565,6150576.457175,0.0,355165.95314999996,4385967.76974,229.235
19743,NonResidential,Small- and Mid-Sized Office,THE MILLIONAIR CLUB,98121.0,0653000205,7,DOWNTOWN,1917,1.0,2,2006.705664,0.0,Office,Other - Lodging/Residential,,2446.205445641574,1948100.83210125,0.0,380642.5,518518.2050099999,35.155
19746,NonResidential,Other,ARTECH,98121.0,0653000350,7,DOWNTOWN,1946,1.0,1,2136.76992,0.0,Other,Office,,716.5996548759092,879408.9623418751,0.0,77379.39843999999,428946.2486599999,23.43
19747,NonResidential,Small- and Mid-Sized Office,First and Cedar Building,98121.0,0653000385,7,DOWNTOWN,1974,1.0,5,5743.730448,1237.4684928000001,Office,Bank Branch,55.0,2571.1277131735083,5356498.208895,0.0,585980.09375,2668982.6443499997,148.29
19750,NonResidential,Small- and Mid-Sized Office,Seattle Labor Temple Association,98121.0,0654000005,7,DOWNTOWN,1942,1.0,3,6004.323475200001,0.0,Office,,93.5,888.6517148106336,2197808.34454375,0.0,410123.25,562211.9323199999,38.05500000000001
19752,NonResidential,Worship Facility,Belltown,98121.0,0654000045,7,DOWNTOWN,1948,1.0,2,1943.5315968000002,0.0,Worship Facility,,13.0,1088.5273527419458,1390012.73367375,0.0,87254.69922000001,835269.9008,44.12
19755,NonResidential,Small- and Mid-Sized Office,"2607 Building, LLC",98121.0,0654000120,7,DOWNTOWN,1925,1.0,3,1910.5510176,0.0,Office,,63.5,1474.0829402854522,897035.22332,0.0,240937.14844999998,0.0,5.73
19766,NonResidential,Worship Facility,(ID19766) ALKI CONGREGATIONAL CHURCH,98116.0,0148000620,1,SOUTHWEST,1926,1.0,2,2055.75846912,0.0,Worship Facility,,95.5,551.3615334770228,756684.185318125,0.0,42098.650389999995,451100.9260699999,23.71
19774,NonResidential,Retail Store,Office Depot,98133.0,0164000005,5,NORTHWEST,1968,1.0,1,4472.25944256,0.0,Retail Store,,98.0,559.8789575979333,948188.2907712499,0.0,137733.95315000002,362177.30409,21.505
19776,NonResidential,Other,Welcome Home Society - PriceCo,98133.0,0164000020,5,NORTHWEST,2002,1.0,1,2780.03056896,0.0,Other - Education,,,641.0784512541247,631405.40477,0.0,148749.5,83657.28998999999,7.75
19780,NonResidential,Other,AURORA CHRYSLER PLYMOUTH,19582,164000080,5,NORTHWEST,1968,1,1.0,2009.7714643200002,0.0,Other,,,12706.867654707532,7044425.663059999,0.0,648669.0,4304750.306,232.12
19787,NonResidential,Worship Facility,First Lutheran Church of West Seattle,98116.0,0194001030,1,SOUTHWEST,1949,1.0,2,1984.7805465600002,0.0,Worship Facility,K-12 School,85.0,863.6672578972755,1231814.8612125,0.0,51529.0,823950.6895900001,42.7
19833,NonResidential,University,Centennial Building,98121.0,0660001445,7,DOWNTOWN,1992,1.0,2,2687.03462592,0.0,College/University,,,392.93736350368295,588094.449957314,0.0,53597.75,279568.74373999995,15.35
19836,NonResidential,University,Notion,98121.0,0660001470,7,DOWNTOWN,1928,1.0,3,2006.705664,0.0,College/University,,,481.5186198328622,388064.355161875,0.0,68071.35156499999,92153.16063999999,6.26
19845,NonResidential,Retail Store,000956-Seattle,98105.0,0925049406,4,NORTHEAST,1996,1.0,1,2390.8597344,0.0,Retail Store,,85.5,1495.0926148380074,1306595.79954,0.0,292424.5,213667.58602,17.71
19847,NonResidential,Retail Store,EAST BLDG N,98105.0,0925049426,4,NORTHEAST,1956,1.0,2,2402.65842048,0.0,Retail Store,Other,16.5,4408.053228784182,5390692.43973,0.0,677273.0625,2976703.55407,165.95499999999998
19848,NonResidential,Retail Store,EAST BLDG S,98105.0,0925049426,4,NORTHEAST,2003,1.0,2,4641.9003936,0.0,Retail Store,Other,81.0,2369.548624408232,3603660.29835,0.0,967661.40625,126791.30797,29.4
19853,NonResidential,Small- and Mid-Sized Office,Hartford Building,98104.0,0939000115,7,DOWNTOWN,1929,1.0,2,1860.66208512,0.0,Office,,95.0,790.4173728558387,631821.6918812499,194413.004785,101970.5508,0.0,16.645
19855,NonResidential,Small- and Mid-Sized Office,Lowman & Hanford Building,98104.0,0939000125,7,DOWNTOWN,1900,1.0,7,2194.55561088,0.0,Office,Restaurant,92.5,974.9616481871851,893482.045005,0.0,218237.25,95537.26559,10.0
19856,NonResidential,Small- and Mid-Sized Office,Howard Building,98104.0,0939000140,7,DOWNTOWN,1902,1.0,3,2189.07433152,0.0,Office,Restaurant,69.0,1332.693627298493,929134.2039068749,0.0,252948.70315000002,0.0,6.02
19857,NonResidential,Mixed Use Property,Good Arts Building,98104.0,0939000235,7,DOWNTOWN,1903,1.0,3,2657.026944,0.0,Office,Retail Store,,1158.3702574711979,1154023.9685875,0.0,210963.14844999998,339280.39197,22.1
19858,NonResidential,Mixed Use Property,Marion 823,98104.0,0939000300,7,DOWNTOWN,1978,1.0,2,3580.3902585600003,1150.0467321600001,Retail Store,Parking,52.5,3152.5841996128433,2440287.4431025,0.0,658551.65625,0.0,15.665
19860,NonResidential,Small- and Mid-Sized Office,Marion 814,98104.0,0939000300,7,DOWNTOWN,1906,1.0,5,2493.5175936,0.0,Office,,24.0,2441.0950061483454,2097440.6845675,0.0,585567.8125,0.0,13.93
19861,NonResidential,Retail Store,Marion 804,98104.0,0939000300,7,DOWNTOWN,1906,1.0,2,4347.862272,0.0,Retail Store,Office,70.0,1269.66467405157,1758355.3468149998,0.0,488450.25,0.0,11.620000000000001
19862,NonResidential,Small- and Mid-Sized Office,Marion 801,98104.0,0939000310,7,DOWNTOWN,1979,1.0,3,5944.865529600001,2474.9369856000003,Office,Parking,41.0,2213.9635620605845,2557281.068265,0.0,670024.1875,4357.92533,16.155
19864,NonResidential,Small- and Mid-Sized Office,S2315 - Belltown Worklofts,98121.0,0654000330,7,DOWNTOWN,1908,1.0,3,2675.6075520000004,0.0,Office,Other,46.5,1142.4710839077052,1529489.4896125,0.0,280296.34375,417241.94055,27.67
19871,NonResidential,Small- and Mid-Sized Office,2717 3rd Avenue Building,98121.0,0656000045,7,DOWNTOWN,1954,1.0,3,3117.0827980800004,461.54230272,Office,Parking,59.5,1751.1832981999296,2657499.43725125,0.0,203377.5,1629010.0023499997,86.84
19873,NonResidential,Retail Store,Store #5218_2603 Third Avenue,98121.0,0656000130,7,DOWNTOWN,1931,1.0,2,2440.5628608,0.0,Retail Store,,27.0,1827.8401722413278,1888706.8228725,0.0,335920.0,547756.02773,35.565
